Station Name,Date (Local Standard Time),Air Temp. Min. (°C),Air Temp. Min. Source Flag,Air Temp. Min. Record Completeness (%),Air Temp. Max. (°C),Air Temp. Max. Source Flag,Air Temp. Max. Record Completeness (%),Air Temp. Avg. (°C),Air Temp. Avg. Source Flag,Air Temp. Avg. Record Completeness (%),Relative Humidity Avg. (%),Relative Humidity Avg. Source Flag,Relative Humidity Avg. Record Completeness (%),Precip. Accumulated (mm),Precip. Accumulated Source Flag,Precip. Accumulated Comment,Precip. (mm),Precip. Source Flag,Precip. Comment,Wind Speed 10 m Avg. (km/h),Wind Speed 10 m Avg. Source Flag,Wind Speed 10 m Avg. Record Completeness (%),Wind Dir. 10 m Avg. (°),Wind Dir. 10 m Avg. Source Flag,Wind Dir. 10 m Avg. Record Completeness (%),Precip. Normal (mm),Precip. Normal Source Flag,Precip. Normal Comment,Air Temp. Avg. Normal (°C),Air Temp. Avg. Normal Source Flag,Air Temp. Avg. Normal Comment,Air Temp. Avg. Min. Normal (°C),Air Temp. Avg. Min. Normal Source Flag,Air Temp. Avg. Min. Normal Comment,Air Temp. Avg. Max. Normal (°C),Air Temp. Avg. Max. Normal Source Flag,Air Temp. Avg. Max. Normal Comment
Hawk Hills Auto,12-Mar-22,-17.6,ACTUAL,100,-12.7,ACTUAL,100,-15.2,AGGREGATED,100,84.5,AGGREGATED,100,,MISSING,,,MISSING,,11.7,AGGREGATED,100,347.8,AGGREGATED,100,7.1,AGGREGATED,Computed based on years 1991-2020,-7.1,AGGREGATED,Computed based on years 1991-2020,-13.8,AGGREGATED,Computed based on years 1991-2020,-0.4,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,13-Mar-22,-23.1,ACTUAL,100,-17,ACTUAL,100,-20.1,AGGREGATED,100,79.8,AGGREGATED,100,,MISSING,,,MISSING,,7.7,AGGREGATED,100,348.2,AGGREGATED,100,8.3,AGGREGATED,Computed based on years 1991-2020,-7.8,AGGREGATED,Computed based on years 1991-2020,-14.3,AGGREGATED,Computed based on years 1991-2020,-1.3,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,14-Mar-22,-21,ACTUAL,100,-11,ACTUAL,100,-16.1,AGGREGATED,100,83.2,AGGREGATED,100,,MISSING,,,MISSING,,7.4,AGGREGATED,100,172.4,AGGREGATED,100,9.2,AGGREGATED,Computed based on years 1991-2020,-7.7,AGGREGATED,Computed based on years 1991-2020,-14.5,AGGREGATED,Computed based on years 1991-2020,-0.9,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,15-Mar-22,-11.6,ACTUAL,100,3.2,ACTUAL,100,-3.3,AGGREGATED,100,84.4,AGGREGATED,100,,MISSING,,,MISSING,,7.1,AGGREGATED,100,210.5,AGGREGATED,100,9.6,AGGREGATED,Computed based on years 1991-2020,-7.4,AGGREGATED,Computed based on years 1991-2020,-13.8,AGGREGATED,Computed based on years 1991-2020,-1,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,16-Mar-22,-6.9,ACTUAL,100,6.5,ACTUAL,100,-0.3,AGGREGATED,100,64.8,AGGREGATED,100,,MISSING,,,MISSING,,7,AGGREGATED,100,253.6,AGGREGATED,100,10.4,AGGREGATED,Computed based on years 1991-2020,-8,AGGREGATED,Computed based on years 1991-2020,-15.5,AGGREGATED,Computed based on years 1991-2020,-0.6,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,17-Mar-22,0.9,ACTUAL,100,8.4,ACTUAL,100,3.8,AGGREGATED,100,52.1,AGGREGATED,100,,MISSING,,,MISSING,,8.4,AGGREGATED,100,248.5,AGGREGATED,100,11.4,AGGREGATED,Computed based on years 1991-2020,-6.7,AGGREGATED,Computed based on years 1991-2020,-13.9,AGGREGATED,Computed based on years 1991-2020,0.5,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,18-Mar-22,-1.5,ACTUAL,100,6.6,ACTUAL,100,2.4,AGGREGATED,100,50.5,AGGREGATED,100,,MISSING,,,MISSING,,6,AGGREGATED,100,249.3,AGGREGATED,100,12.7,AGGREGATED,Computed based on years 1991-2020,-7.2,AGGREGATED,Computed based on years 1991-2020,-14.4,AGGREGATED,Computed based on years 1991-2020,-0.1,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,19-Mar-22,-0.5,ACTUAL,100,8.5,ACTUAL,100,4,AGGREGATED,100,43.2,AGGREGATED,100,,MISSING,,,MISSING,,6.8,AGGREGATED,100,202.2,AGGREGATED,100,13.6,AGGREGATED,Computed based on years 1991-2020,-7.1,AGGREGATED,Computed based on years 1991-2020,-13.9,AGGREGATED,Computed based on years 1991-2020,-0.4,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,20-Mar-22,-2.8,ACTUAL,100,5.4,ACTUAL,100,2.2,AGGREGATED,100,52.4,AGGREGATED,100,,MISSING,,,MISSING,,6.1,AGGREGATED,100,232.8,AGGREGATED,100,13.9,AGGREGATED,Computed based on years 1991-2020,-6.7,AGGREGATED,Computed based on years 1991-2020,-13.6,AGGREGATED,Computed based on years 1991-2020,0.2,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,21-Mar-22,-6.4,ACTUAL,100,2.4,ACTUAL,100,-1.2,AGGREGATED,100,57.6,AGGREGATED,100,,MISSING,,,MISSING,,6.8,AGGREGATED,100,290.1,AGGREGATED,100,14.5,AGGREGATED,Computed based on years 1991-2020,-6,AGGREGATED,Computed based on years 1991-2020,-12.8,AGGREGATED,Computed based on years 1991-2020,0.9,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,22-Mar-22,0.6,ACTUAL,100,9.3,ACTUAL,100,4.8,AGGREGATED,100,53.8,AGGREGATED,100,,MISSING,,,MISSING,,9.8,AGGREGATED,100,206.3,AGGREGATED,100,15.8,AGGREGATED,Computed based on years 1991-2020,-6.1,AGGREGATED,Computed based on years 1991-2020,-13.2,AGGREGATED,Computed based on years 1991-2020,0.9,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,23-Mar-22,-3.8,ACTUAL,100,9.3,ACTUAL,100,0.6,AGGREGATED,100,77.2,AGGREGATED,100,,MISSING,,,MISSING,,9.5,AGGREGATED,100,321.8,AGGREGATED,100,16.6,AGGREGATED,Computed based on years 1991-2020,-6.5,AGGREGATED,Computed based on years 1991-2020,-13.7,AGGREGATED,Computed based on years 1991-2020,0.7,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,24-Mar-22,-12.1,ACTUAL,100,-1.8,ACTUAL,100,-7.5,AGGREGATED,100,83.1,AGGREGATED,100,,MISSING,,,MISSING,,9.8,AGGREGATED,100,354.6,AGGREGATED,100,17.2,AGGREGATED,Computed based on years 1991-2020,-6.2,AGGREGATED,Computed based on years 1991-2020,-13.9,AGGREGATED,Computed based on years 1991-2020,1.5,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,25-Mar-22,-15.4,ACTUAL,100,-10.1,ACTUAL,100,-12.7,AGGREGATED,100,64,AGGREGATED,100,,MISSING,,,MISSING,,6.7,AGGREGATED,100,77,AGGREGATED,100,17.6,AGGREGATED,Computed based on years 1991-2020,-4.6,AGGREGATED,Computed based on years 1991-2020,-11.8,AGGREGATED,Computed based on years 1991-2020,2.5,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,26-Mar-22,-13.7,ACTUAL,100,-3.7,ACTUAL,100,-8.9,AGGREGATED,100,67.2,AGGREGATED,100,,MISSING,,,MISSING,,8.6,AGGREGATED,100,181.4,AGGREGATED,100,17.9,AGGREGATED,Computed based on years 1991-2020,-3.8,AGGREGATED,Computed based on years 1991-2020,-11.5,AGGREGATED,Computed based on years 1991-2020,3.8,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,27-Mar-22,-6.2,ACTUAL,100,2.9,ACTUAL,100,-1.7,AGGREGATED,100,67.3,AGGREGATED,100,,MISSING,,,MISSING,,4.6,AGGREGATED,100,182.4,AGGREGATED,100,18.7,AGGREGATED,Computed based on years 1991-2020,-3,AGGREGATED,Computed based on years 1991-2020,-9.8,AGGREGATED,Computed based on years 1991-2020,3.8,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,28-Mar-22,-5.4,ACTUAL,100,3.1,ACTUAL,100,-0.8,AGGREGATED,100,64.1,AGGREGATED,100,,MISSING,,,MISSING,,5.8,AGGREGATED,100,296.6,AGGREGATED,100,18.9,AGGREGATED,Computed based on years 1991-2020,-2.8,AGGREGATED,Computed based on years 1991-2020,-10,AGGREGATED,Computed based on years 1991-2020,4.3,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,29-Mar-22,-1.1,ACTUAL,100,9.3,ACTUAL,100,3.8,AGGREGATED,100,49.2,AGGREGATED,100,,MISSING,,,MISSING,,8.9,AGGREGATED,100,215.4,AGGREGATED,100,19,AGGREGATED,Computed based on years 1991-2020,-2.3,AGGREGATED,Computed based on years 1991-2020,-9.7,AGGREGATED,Computed based on years 1991-2020,5.1,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,30-Mar-22,0.5,ACTUAL,100,8,ACTUAL,100,3.8,AGGREGATED,100,56.4,AGGREGATED,100,,MISSING,,,MISSING,,4.6,AGGREGATED,100,131.1,AGGREGATED,100,19.3,AGGREGATED,Computed based on years 1991-2020,-2,AGGREGATED,Computed based on years 1991-2020,-9,AGGREGATED,Computed based on years 1991-2020,4.9,AGGREGATED,Computed based on years 1991-2020
